"export-plot data (NetLogo 7.0.3)"
"Beckage_wk10_butterflies_sol.nlogo"
"04/19/2026 16:28:49:501 -0400"

"MODEL SETTINGS"
"q","exportcorridorwidth?","butterfliesatorigin?","importelevationdata?"
"355","428.9271183830343","0","true"
"356","430.3483767536645","0","true"
"357","429.4650510653395","0","true"
"358","427.23768146335095","0","true"
"359","427.2705869475159","0","true"
"360","426.8172253467984","0","true"
"361","427.1115463742456","0","true"
"362","427.14538827963213","0","true"
"363","425.745305465725","0","true"
"364","424.80199224963764","0","true"
"365","424.96734517352394","0","true"
"366","424.8026752079689","0","true"
"367","426.219869826037","0","true"
"368","425.7017264844194","0","true"
"369","426.19748137132706","0","true"
"370","425.5550135875037","0","true"
"371","425.5853626735355","0","true"
"372","425.5311556485846","0","true"
"373","426.4138056412557","0","true"
"374","426.317973098058","0","true"
"375","427.13534607607124","0","true"
"376","425.7047466092457","0","true"
"377","425.5237565690792","0","true"
"378","423.8907303773094","0","true"
"379","425.45781192345885","0","true"
"380","425.66683988723156","0","true"
"381","425.184283756888","0","true"
"382","425.09245609866764","0","true"
"383","425.5156528992327","0","true"
"384","425.5748514934513","0","true"
"385","424.2910538862271","0","true"
"386","425.33813565655237","0","true"
"387","426.2494889122663","0","true"
"388","428.6643481023197","0","true"
"389","427.7990975403218","0","true"
"390","427.19071917476253","0","true"
"391","427.2494737129605","0","true"
"392","426.0728725424406","0","true"
"393","428.2972328003717","0","true"
"394","427.8516708345451","0","true"
"395","427.051222437925","0","true"
"396","426.3005100181173","0","true"
"397","426.85877498798243","0","true"
"398","427.1970624272574","0","true"
"399","427.3912707617933","0","true"
"400","426.92199015602523","0","true"
"401","424.9506593362981","0","true"
"402","426.1038774890449","0","true"
"403","425.1387350179888","0","true"
"404","425.4708158517997","0","true"
"405","426.3549338156998","0","true"
"406","426.4771573554953","0","true"
"407","425.49556660197334","0","true"
"408","425.16730721818396","0","true"
"409","426.4674486196105","0","true"
"410","426.47199670467165","0","true"
"411","425.50614815475035","0","true"
"412","426.24590478030035","0","true"
"413","425.0151615298277","0","true"
"414","425.93605301046347","0","true"
"415","425.291656942934","0","true"
"416","425.36778442342876","0","true"
"417","424.4535317337622","0","true"
"418","424.878316157251","0","true"
"419","424.1659315237744","0","true"
"420","423.81275389840306","0","true"
"421","424.8802630102343","0","true"
"422","425.07520542280884","0","true"
"423","423.8234662314057","0","true"
"424","423.8199212819364","0","true"
"425","426.2316911591602","0","true"
"426","425.8914054224779","0","true"
"427","426.08347830453107","0","true"
"428","425.9735722954758","0","true"
"429","425.47956169670596","0","true"
"430","425.3219117276451","0","true"
"431","423.5168280109063","0","true"
"432","424.38136249604577","0","true"
"433","423.91655888358605","0","true"
"434","424.389035335181","0","true"
"435","423.5325890284303","0","true"
"436","424.41303752958896","0","true"
"437","423.86427844965726","0","true"
"438","425.06659049999365","0","true"
"439","424.6871805048535","0","true"
"440","423.08813121857395","0","true"
"441","424.21440561560695","0","true"
"442","422.5628019139162","0","true"
"443","424.6854317582172","0","true"
"444","423.7285104665447","0","true"
"445","425.0971482303502","0","true"
"446","424.2032996991235","0","true"
"447","424.8649654230806","0","true"
"448","423.31658576865425","0","true"
"449","424.2927094528809","0","true"
"450","424.3987383301908","0","true"
"451","423.70271109988687","0","true"
"452","422.3110614545498","0","true"
"453","424.2369802657204","0","true"
"454","423.832145186722","0","true"
"455","424.8337626872194","0","true"
"456","423.9192755818819","0","true"
"457","425.29804680176716","0","true"
"458","426.1210973497112","0","true"
"459","425.20084816715803","0","true"
"460","425.16949856444324","0","true"
"461","426.01237651602344","0","true"
"462","426.02849637705765","0","true"
"463","426.3733117544983","0","true"
"464","425.4361959280908","0","true"
"465","424.84131106930283","0","true"
"466","424.79621653160814","0","true"
"467","424.48367409866233","0","true"
"468","425.0633457705237","0","true"
"469","424.89342234413067","0","true"
"470","424.16737332711955","0","true"
"471","424.98404758624247","0","true"
"472","425.410176475187","0","true"
"473","424.68450373749386","0","true"
"474","425.33089428341646","0","true"
"475","423.9569665318886","0","true"
"476","424.49702237192463","0","true"
"477","424.6009352151057","0","true"
"478","425.9945183941065","0","true"
"479","424.9460258657506","0","true"
"480","423.9805757461043","0","true"
"481","423.2574522877758","0","true"
"482","424.074717225644","0","true"
"483","423.40594986722607","0","true"
"484","423.4490710032434","0","true"
"485","423.79699767972903","0","true"
"486","422.47331391614983","0","true"
"487","424.59585779101144","0","true"
"488","423.1002914951266","0","true"
"489","424.46324631877894","0","true"
"490","424.0339245803066","0","true"
"491","423.2649454003634","0","true"
"492","422.997025525536","0","true"
"493","423.6034272068267","0","true"
"494","423.4807743130291","0","true"
"495","424.1505143418781","0","true"
"496","422.9763170898886","0","true"
"497","423.19644802155165","0","true"
"498","424.5234536420955","0","true"
"499","422.94672261993566","0","true"
"500","423.1057483144051","0","true"
"501","421.876994039603","0","true"
"502","422.6874582125057","0","true"
"503","422.2616508625685","0","true"
"504","423.58460237671","0","true"
"505","423.8181149402031","0","true"
"506","423.20557136741905","0","true"
"507","421.82049048629216","0","true"
"508","423.3733679581079","0","true"
"509","422.6845868160703","0","true"
"510","424.4668048063884","0","true"
"511","422.78856722724487","0","true"
"512","423.25607177009323","0","true"
"513","421.1286467411493","0","true"
"514","422.43016278623566","0","true"
"515","421.0724871785387","0","true"
"516","422.22446496710324","0","true"
"517","421.2625616646636","0","true"
"518","422.39201780487133","0","true"
"519","422.78105188032964","0","true"
"520","422.4296454043912","0","true"
"521","423.6973625804182","0","true"
"522","421.90207487362295","0","true"
"523","420.6511339906604","0","true"
"524","422.3691073173419","0","true"
"525","422.0278580057795","0","true"
"526","421.4062719117858","0","true"
"527","420.9222493122049","0","true"
"528","421.0516729716591","0","true"
"529","420.82604784864105","0","true"
"530","419.9890782866839","0","true"
"531","421.03488965708937","0","true"
"532","419.35298869081777","0","true"
"533","420.36133338044203","0","true"
"534","420.9809057069574","0","true"
"535","422.12349451872575","0","true"
"536","420.61177447219427","0","true"
"537","421.31616183046816","0","true"
"538","420.1940673583129","0","true"
"539","420.4155655749239","0","true"
"540","419.4421594815432","0","true"
"541","419.65471252091356","0","true"
"542","419.42057643075515","0","true"
"543","419.86313081897214","0","true"
"544","419.6059414448619","0","true"
"545","420.4014648943495","0","true"
"546","418.3938182008914","0","true"
"547","420.2920389009737","0","true"
"548","419.3889749966481","0","true"
"549","419.614094617194","0","true"
"550","420.3152660691621","0","true"
"551","418.99244056957826","0","true"
"552","418.5261483876362","0","true"
"553","420.7124099481259","0","true"
"554","419.62930549918946","0","true"
"555","419.3688872580217","0","true"
"556","420.35806766590366","0","true"
"557","419.3889843270213","0","true"
"558","419.9467455057385","0","true"
"559","419.30142482076576","0","true"
"560","419.3683897596616","0","true"
"561","419.25729490977255","0","true"
"562","418.1020576222518","0","true"
"563","417.35576753587793","0","true"
"564","417.8298227640341","0","true"
"565","417.72384927398485","0","true"
"566","419.2028909333427","0","true"
"567","418.83471331958606","0","true"
"568","420.02584319926996","0","true"
"569","418.35363400502087","0","true"
"570","418.4321028092197","0","true"
"571","417.31983350832576","0","true"
"572","418.84086602097665","0","true"
"573","418.2730161411714","0","true"
"574","419.6463252569278","0","true"
"575","418.25329607570137","0","true"
"576","419.45147278077457","0","true"
"577","418.07865015359215","0","true"
"578","418.00687326244645","0","true"
"579","416.56227422380493","0","true"
"580","415.4388501849615","0","true"
"581","415.9792401550497","0","true"
"582","416.3512655022476","0","true"
"583","416.56329636704845","0","true"
"584","417.45309428662","0","true"
"585","416.9337714231738","0","true"
"586","416.4255888494294","0","true"
"587","417.09932198340647","0","true"
"588","416.1755225596008","0","true"
"589","416.026515873815","0","true"
"590","415.40432120790695","0","true"
"591","415.45915785838343","0","true"
"592","417.2195512336775","0","true"
"593","416.8544524337272","0","true"
"594","418.03969869755247","0","true"
"595","416.63554644787365","0","true"
"596","418.6026094780664","0","true"
"597","417.47249872904985","0","true"
"598","416.4575457199132","0","true"
"599","418.19357146501767","0","true"
"600","416.5151630286833","0","true"
"601","415.88133121286336","0","true"
"602","415.7427491418055","0","true"
"603","416.42600326501554","0","true"
"604","416.007777009081","0","true"
"605","416.833215550702","0","true"
"606","416.05598687500196","0","true"
"607","416.5024856164547","0","true"
"608","415.4462040397197","0","true"
"609","415.9372142256388","0","true"
"610","415.08744711461895","0","true"
"611","415.13776188024457","0","true"
"612","414.80300903696724","0","true"
"613","415.6881435697635","0","true"
"614","415.32601888396886","0","true"
"615","417.2388354477282","0","true"
"616","416.4023859967295","0","true"
"617","417.1114177638658","0","true"
"618","416.54985325733196","0","true"
"619","417.53018785415685","0","true"
"620","417.41416635995813","0","true"
"621","416.0804063635436","0","true"
"622","415.94905149365763","0","true"
"623","415.8040081440906","0","true"
"624","416.51162586672837","0","true"
"625","416.4641424991496","0","true"
"626","415.30909812942","0","true"
"627","415.7959549380978","0","true"
"628","416.1156903308863","0","true"
"629","417.5896537342139","0","true"
"630","416.9371047524587","0","true"
"631","416.0642855266384","0","true"
"632","417.7776277295993","0","true"
"633","417.05421110435486","0","true"
"634","418.0876563174795","0","true"
"635","415.8586518191013","0","true"
"636","417.771598268704","0","true"
"637","417.8573095857514","0","true"
"638","417.53702684977117","0","true"
"639","417.50175694557004","0","true"
"640","416.64054547345586","0","true"
"641","417.63671078647485","0","true"
"642","417.68061650184046","0","true"
"643","417.14487114300465","0","true"
"644","418.2275941606756","0","true"
"645","417.3184824808672","0","true"
"646","418.04749427226096","0","true"
"647","418.8177793572782","0","true"
"648","418.50461970804525","0","true"
"649","417.9076665719893","0","true"
"650","418.3018683558104","0","true"
"651","417.4859426367316","0","true"
"652","416.5778198637245","0","true"
"653","417.66805769495744","0","true"
"654","417.86569956443765","0","true"
"655","418.6518629895366","0","true"
"656","418.3728059181372","0","true"
"657","418.7263692171551","0","true"
"658","418.29269995829","0","true"
"659","417.50341098489224","0","true"
"660","418.3183876409865","0","true"
"661","417.32670001834856","0","true"
"662","417.3153185097014","0","true"
"663","416.9305683956183","0","true"
"664","416.67986531762324","0","true"
"665","417.81354508771045","0","true"
"666","417.53622947909975","0","true"
"667","416.9621653224485","0","true"
"668","417.8109786631909","0","true"
"669","418.26377747138616","0","true"
"670","417.09743410360124","0","true"
"671","418.37097508458226","0","true"
"672","418.9771480970043","0","true"
"673","418.71325657357085","0","true"
"674","418.0084429077248","0","true"
"675","418.82129956875286","0","true"
"676","416.643228139138","0","true"
"677","416.88905581854624","0","true"
"678","416.4516478810612","0","true"
"679","417.9179131945122","0","true"
"680","418.04593607467757","0","true"
"681","418.0235105024337","0","true"
"682","418.96360886842507","0","true"
"683","418.8004055809458","0","true"
"684","418.62463628712106","0","true"
"685","418.5327528700246","0","true"
"686","416.6023169682346","0","true"
"687","418.0614113307422","0","true"
"688","416.74696742736506","0","true"
"689","416.64883500965954","0","true"
"690","416.84502257734067","0","true"
"691","417.8684124080441","0","true"
"692","417.9171819911594","0","true"
"693","417.0257101862652","0","true"
"694","416.7932518254596","0","true"
"695","417.3021199244133","0","true"
"696","418.3628789145034","0","true"
"697","417.3454993172399","0","true"
"698","417.9950768803708","0","true"
"699","418.3703367494397","0","true"
"700","418.45586871425724","0","true"
"701","419.3187405444232","0","true"
"702","418.7927866277188","0","true"
"703","416.41487670957366","0","true"
"704","415.9980341096835","0","true"
"705","415.28914031910784","0","true"
"706","416.41604226473777","0","true"
"707","416.45170201484603","0","true"
"708","415.6891067139866","0","true"
"709","415.6014189654613","0","true"
"710","416.20860685691383","0","true"
"711","415.73193385236476","0","true"
"712","414.3838838657162","0","true"
"713","415.04617540881236","0","true"
"714","415.22352981089506","0","true"
"715","414.78763712798474","0","true"
"716","416.0938288302415","0","true"
"717","416.6334876314834","0","true"
"718","415.4315039525232","0","true"
"719","415.82332416194305","0","true"
"720","414.8140073041494","0","true"
"721","415.50093599025803","0","true"
"722","413.78716802170135","0","true"
"723","415.7314796642813","0","true"
"724","414.670808932517","0","true"
"725","414.71823786518553","0","true"
"726","414.96830810526376","0","true"
"727","415.782460201356","0","true"
"728","414.84811737034534","0","true"
"729","415.8805651134833","0","true"
"730","414.7179966630025","0","true"
"731","416.1819392970057","0","true"
"732","415.74793464662935","0","true"
"733","414.97093204099804","0","true"
"734","416.04763046695064","0","true"
"735","416.55768777663496","0","true"
"736","414.2755302335383","0","true"
"737","413.8783965759917","0","true"
"738","414.36302728502017","0","true"
"739","413.81351733660244","0","true"
"740","414.9536413397638","0","true"
"741","416.2556608108423","0","true"
"742","415.68364607558277","0","true"
"743","415.1563914726088","0","true"
"744","416.94756315871456","0","true"
"745","416.2788378316784","0","true"
"746","417.2352722800045","0","true"
"747","415.8444328737922","0","true"
"748","416.0236960369002","0","true"
"749","414.2946705393053","0","true"
"750","415.1005868454245","0","true"
"751","413.7133836076872","0","true"
"752","415.08570499120646","0","true"
"753","414.11317005807524","0","true"
"754","416.11519318273736","0","true"
"755","414.5188796143744","0","true"
"756","415.22745730942717","0","true"
"757","414.6910594507141","0","true"
"758","416.01301180882683","0","true"
"759","414.87801181318696","0","true"
"760","416.23079644830227","0","true"
"761","414.65412054002485","0","true"
"762","414.73311578071923","0","true"
"763","413.94274414093877","0","true"
"764","415.48881391189445","0","true"
"765","415.291238528163","0","true"
"766","414.93922210680006","0","true"
"767","415.29904883965463","0","true"
"768","414.66240155887414","0","true"
"769","415.2542225387082","0","true"
"770","416.3318810413997","0","true"
"771","414.5495335393701","0","true"
"772","415.0685386293383","0","true"
"773","415.48202324707535","0","true"
"774","414.972154882371","0","true"
"775","414.762181360017","0","true"
"776","415.18579767967685","0","true"
"777","415.21154978869754","0","true"
"778","415.7900552688313","0","true"
"779","414.72767248848396","0","true"
"780","414.3309647673014","0","true"
"781","413.7351630952138","0","true"
"782","414.5707608787128","0","true"
"783","414.6964841539048","0","true"
"784","415.42688773681743","0","true"
"785","415.43521187613436","0","true"
"786","415.99425537255786","0","true"
"787","415.7175961831603","0","true"
"788","415.8223137581105","0","true"
"789","417.18461378702926","0","true"
"790","414.72104565620504","0","true"
"791","417.0305928792676","0","true"
"792","417.36285634361116","0","true"
"793","416.32271620103234","0","true"
"794","415.3508324382056","0","true"
"795","415.06253921405295","0","true"
"796","413.91937090137503","0","true"
"797","415.0511793775944","0","true"
"798","413.55906497069316","0","true"
"799","413.1644623041153","0","true"
"800","414.5971264079195","0","true"
"801","413.1290909238385","0","true"
"802","414.4289986675727","0","true"
"803","413.4729541920851","0","true"
"804","413.65820267712814","0","true"
"805","414.1808164246098","0","true"
"806","414.3329298221198","0","true"
"807","414.0477513945483","0","true"
"808","413.1707216616283","0","true"
"809","414.2761296315879","0","true"
"810","413.83558935296566","0","true"
"811","413.3356841367022","0","true"
"812","414.45891515521765","0","true"
"813","414.9172646491316","0","true"
"814","413.5892428531264","0","true"
"815","413.9928642366677","0","true"
"816","413.55436999658195","0","true"
"817","414.7668531427857","0","true"
"818","412.285621519887","0","true"
"819","414.88608664041664","0","true"
"820","412.14387817143637","0","true"
"821","415.0190343376594","0","true"
"822","413.8843899820604","0","true"
"823","414.4609500623524","0","true"
"824","413.9786746199952","0","true"
"825","414.19449719984294","0","true"
"826","413.39990729693795","0","true"
"827","414.30757765087503","0","true"
"828","414.4607843944569","0","true"
"829","412.8008459307438","0","true"
"830","414.1566982080404","0","true"
"831","412.64715394940777","0","true"
"832","412.7594652448322","0","true"
"833","413.0492745273991","0","true"
"834","413.09533729297084","0","true"
"835","411.9492684635993","0","true"
"836","412.1062478342866","0","true"
"837","413.22313625646643","0","true"
"838","412.0470701619697","0","true"
"839","412.4480822302484","0","true"
"840","411.07451007971616","0","true"
"841","411.7617955534785","0","true"
"842","411.8148577858074","0","true"
"843","411.4240691281752","0","true"
"844","411.49975235605433","0","true"
"845","411.59882974763684","0","true"
"846","410.8741820351941","0","true"
"847","411.0611658278131","0","true"
"848","411.6814063903278","0","true"
"849","411.55467816143897","0","true"
"850","411.3804753182071","0","true"
"851","412.13882107982033","0","true"
"852","411.9988934405194","0","true"
"853","411.9100774376975","0","true"
